lien,name,tagline,price,dates
https://mapara.ma/gommages-et-exfoliants-visage/134-algotherm-algoessential-exfoliant-grain-de-fraicheur-50ml.html,ALGOTHERM,ALGOESSENTIAL EXFOLIANT GRAIN DE FRAICHEUR 50ML,"250,00",2022-08-15 16:11:02.278438
https://mapara.ma/masques-visage/384-bcombio-organic-masque-detoxifiant-effet-peau-neuve-50-ml.html,BcomBIO ORGANIC,MASQUE DÉTOXIFIANT EFFET PEAU NEUVE 50 ML,"180,00",2022-08-15 16:11:02.278966
https://mapara.ma/soins-anti-age-et-anti-rides/387-bcombio-organic-serum-lissant-fermete-30-ml.html,BcomBIO ORGANIC,SERUM LISSANT FERMETÉ 30 ML,"320,00",2022-08-15 16:11:02.279443
https://mapara.ma/soins-hydratation/3688-placentor-vegetal-lait-corporel-peaux-seches-sensibles-400-ml.html,PLACENTOR Végétal,"LAIT CORPOREL PEAUX SÈCHES, SENSIBLES 400 ML","160,00",2022-08-15 16:11:02.279987
https://mapara.ma/lait-corps-eclaircissant/3689-placentor-vegetal-lait-corps-eclaircissant.html,PLACENTOR Végétal,LAIT CORPS ÉCLAIRCISSANT,"326,00",2022-08-15 16:11:02.280512
https://mapara.ma/shampooing-doux-et-frequent/388-bcombio-organic-shampoing-200-ml.html,BcomBIO ORGANIC,SHAMPOING 200 ML,"78,00",2022-08-15 16:11:02.281228
https://mapara.ma/soins-hydratants-et-nutrition/389-bcombio-organic-serum-hydratant-intensif-30-ml.html,BcomBIO ORGANIC,SERUM HYDRATANT INTENSIF 30 ML,"240,00",2022-08-15 16:11:02.281854
https://mapara.ma/lait-mousse-emulsion/3690-placentor-vegetal-lait-demaquillant-visage-et-yeux-250-ml.html,PLACENTOR Végétal,LAIT DÉMAQUILLANT VISAGE ET YEUX 250 ML,"102,00",2022-08-15 16:11:02.282468
https://mapara.ma/eau-tonique-lotion-/3692-placentor-vegetal-lotion-tonique-florale-250-ml.html,PLACENTOR Végétal,LOTION TONIQUE FLORALE 250 ML,"102,00",2022-08-15 16:11:02.283028
https://mapara.ma/masques-visage/3693-placentor-vegetal-masque-detoxifiant-oxygenant-au-charbon.html,PLACENTOR Végétal,MASQUE DÉTOXIFIANT OXYGÉNANT AU CHARBON,"59,00",2022-08-15 16:11:02.284572
https://mapara.ma/masques-visage/3694-placentor-vegetal-masque-hydratant-intense.html,PLACENTOR Végétal,MASQUE HYDRATANT INTENSE,"59,00",2022-08-15 16:11:02.285212
https://mapara.ma/masques-visage/3695-placentor-vegetal-masque-integral-anti-age.html,PLACENTOR Végétal,MASQUE INTÉGRAL ANTI-ÂGE,"59,00",2022-08-15 16:11:02.285755
https://mapara.ma/masques-visage/3696-placentor-vegetal-masque-purifiant-a-largile-verte.html,PLACENTOR Végétal,MASQUE PURIFIANT À L'ARGILE VERTE,"164,00",2022-08-15 16:11:02.286284
https://mapara.ma/soins-anti-poches-et-cernes-/3697-placentor-vegetal-pads-anti-cernes-anti-poches.html,PLACENTOR Végétal,PADS ANTI-CERNES/ANTI-POCHES,"240,00",2022-08-15 16:11:03.284727
https://mapara.ma/soins-anti-rougeurs-peau-sensible-squames-/163-algotherm-serum-tolerance-apaisant-30ml.html,ALGOTHERM,SERUM TOLÉRANCE APAISANT 30ML,"515,00",2022-08-15 16:11:03.285313
https://mapara.ma/contour-des-yeux-et-levres/3698-placentor-vegetal-pads-anti-poches-anti-rides.html,PLACENTOR Végétal,PADS ANTI-POCHES/ANTI-RIDES,"240,00",2022-08-15 16:11:03.286314
https://mapara.ma/toilette-intime/3699-placentor-vegetal-placentime-hygiene-intime.html,PLACENTOR Végétal,PLACENTIME HYGIENE INTIME,"76,00",2022-08-15 16:11:03.286827
https://mapara.ma/hydratants-peaux-intolerantes/161-algotherm-fluide-protecteur-haute-tolerance-peaux-sensibles-50ml.html,ALGOTHERM,FLUIDE PROTECTEUR HAUTE TOLÉRANCE PEAUX SENSIBLES 50ML,"485,00",2022-08-15 16:11:03.287292
https://mapara.ma/rides-marquees-perte-de-fermete/3700-placentor-vegetal-serum-regenerant-visage-contour-des-yeux-30-ml.html,PLACENTOR Végétal,SERUM RÉGÉNÉRANT VISAGE & CONTOUR DES YEUX 30 ML,"260,00",2022-08-15 16:11:03.287844
https://mapara.ma/rides-marquees-perte-de-fermete/160-algotherm-creme-de-vie-marine-50ml.html,ALGOTHERM,CRÈME DE VIE MARINE 50ML,"514,00",2022-08-15 16:11:03.288400
https://mapara.ma/shampooing-doux-et-frequent/3701-placentor-vegetal-shampoing-soin-reparateur.html,PLACENTOR Végétal,SHAMPOING SOIN REPARATEUR,"94,00",2022-08-15 16:11:03.288946
https://mapara.ma/yeux-et-levres/159-algotherm-contour-yeux-et-levres-de-vie-marine-15ml.html,ALGOTHERM,CONTOUR YEUX ET LÈVRES DE VIE MARINE 15ML,"500,00",2022-08-15 16:11:03.289386
https://mapara.ma/eau-tonique-lotion-/3702-placentor-vegetal-solution-micellaire-apaisante-400ml.html,PLACENTOR Végétal,SOLUTION MICELLAIRE APAISANTE 400ML,"166,00",2022-08-15 16:11:03.289856
